FECHA;PROVINCIA;AMBITO;CATEGORIA;TEST_REALIZADOS;TEST_POSITIVO;AISLAMIENTO;ALTA;codigo_ine
2020-05-05;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-05;Zamora;Todos;Servicios de apoyo no sanitario;1;0;0;0;49275
2020-05-06;Ávila;Todos;Administrativo;61;20;16;4;5019
2020-05-06;Burgos;Todos;Administrativo;142;10;2;8;9059
2020-05-06;Burgos;Todos;Otros;11;2;1;1;9059
2020-05-06;Burgos;Todos;Personal en formación;91;8;1;7;9059
2020-05-06;León;Todos;Médicos;783;100;18;82;24089
2020-05-06;León;Todos;Otros sanitarios;29;3;0;3;24089
2020-05-06;León;Todos;Personal en formación;167;17;3;14;24089
2020-05-06;León;Todos;Servicios de apoyo no sanitario;25;3;1;2;24089
2020-05-06;León;Todos;Técnicos sanitarios;66;7;3;4;24089
2020-05-06;Palencia;Todos;Médicos;184;31;5;26;34120
2020-05-06;Palencia;Todos;Otros;5;1;1;0;34120
2020-05-06;Palencia;Todos;Personal en formación;21;6;0;6;34120
2020-05-06;Palencia;Todos;Técnicos sanitarios;12;3;0;3;34120
2020-05-06;Salamanca;Todos;Administrativo;168;26;12;14;37274
2020-05-06;Salamanca;Todos;Auxiliares sanitarios;262;89;29;60;37274
2020-05-06;Salamanca;Todos;Enfermero/a;732;144;46;98;37274
2020-05-06;Salamanca;Todos;Personal en formación;125;32;12;20;37274
2020-05-06;Segovia;Todos;Auxiliares sanitarios;270;74;30;44;40004
2020-05-06;Segovia;Todos;Fisioterapeuta;8;2;1;1;40004
2020-05-06;Segovia;Todos;Servicios de apoyo no sanitario;27;9;0;9;40004
2020-05-06;Segovia;Todos;Técnicos sanitarios;42;13;2;11;40004
2020-05-06;Soria;Todos;Enfermero/a;383;93;29;64;42173
2020-05-06;Soria;Todos;Fisioterapeuta;8;2;0;2;42173
2020-05-06;Soria;Todos;Otros;0;0;0;0;42173
2020-05-06;Soria;Todos;Otros sanitarios;10;3;3;0;42173
2020-05-06;Soria;Todos;Servicios de apoyo no sanitario;62;7;2;5;42173
2020-05-06;Valladolid;Todos;Administrativo;268;31;10;21;47186
2020-05-06;Valladolid;Todos;Personal en formación;208;25;6;19;47186
2020-05-06;Zamora;Todos;Administrativo;49;4;1;3;49275
2020-05-06;Zamora;Todos;Auxiliares sanitarios;125;9;5;4;49275
2020-05-06;Zamora;Todos;Médicos;294;22;11;11;49275
2020-05-06;Zamora;Todos;Técnicos sanitarios;11;1;1;0;49275
2020-05-07;Ávila;Todos;Auxiliares sanitarios;238;50;35;15;5019
2020-05-07;Ávila;Todos;Fisioterapeuta;14;0;0;0;5019
2020-05-07;Burgos;Todos;Celador;167;20;5;15;9059
2020-05-07;León;Todos;Administrativo;160;18;6;12;24089
2020-05-07;León;Todos;Personal en formación;168;18;4;14;24089
2020-05-07;León;Todos;Servicios de apoyo no sanitario;26;3;1;2;24089
2020-05-07;León;Todos;Técnicos sanitarios;71;7;3;4;24089
2020-05-07;Palencia;Todos;Auxiliares sanitarios;99;19;7;12;34120
2020-05-07;Palencia;Todos;Fisioterapeuta;12;2;1;1;34120
2020-05-07;Palencia;Todos;Otros sanitarios;9;2;0;2;34120
2020-05-07;Salamanca;Todos;Celador;100;25;6;19;37274
2020-05-07;Salamanca;Todos;Fisioterapeuta;23;6;2;4;37274
2020-05-07;Salamanca;Todos;Otros;7;4;3;1;37274
2020-05-07;Segovia;Todos;Enfermero/a;585;174;72;102;40004
2020-05-07;Segovia;Todos;Médicos;379;106;34;72;40004
2020-05-07;Segovia;Todos;Técnicos sanitarios;61;15;5;10;40004
2020-05-07;Soria;Todos;Personal en formación;32;3;2;1;42173
2020-05-07;Soria;Todos;Servicios de apoyo no sanitario;65;7;2;5;42173
2020-05-07;Soria;Todos;Técnicos sanitarios;47;11;3;8;42173
2020-05-07;Valladolid;Todos;Administrativo;271;30;12;18;47186
2020-05-07;Valladolid;Todos;Otros sanitarios;25;4;0;4;47186
2020-05-07;Valladolid;Todos;Técnicos sanitarios;93;13;5;8;47186
2020-05-07;Zamora;Todos;Administrativo;54;4;1;3;49275
2020-05-07;Zamora;Todos;Celador;61;5;1;4;49275
2020-05-07;Zamora;Todos;Personal en formación;22;0;0;0;49275
2020-05-07;Zamora;Todos;Servicios de apoyo no sanitario;2;0;0;0;49275
2020-05-08;Ávila;Todos;Enfermero/a;519;92;58;34;5019
2020-05-08;Ávila;Todos;Médicos;371;83;46;37;5019
2020-05-08;Ávila;Todos;Servicios de apoyo no sanitario;32;11;9;2;5019
2020-05-08;Ávila;Todos;Técnicos sanitarios;45;10;6;4;5019
2020-05-08;Burgos;Todos;Administrativo;162;11;3;8;9059
2020-05-08;Burgos;Todos;Otros;11;2;1;1;9059
2020-05-08;Burgos;Todos;Personal en formación;110;9;1;8;9059
2020-05-08;León;Todos;Celador;259;21;12;9;24089
2020-05-08;León;Todos;Fisioterapeuta;31;2;1;1;24089
2020-05-08;León;Todos;Servicios de apoyo no sanitario;26;3;0;3;24089
2020-05-08;Palencia;Todos;Fisioterapeuta;12;2;1;1;34120
2020-05-08;Salamanca;Todos;Fisioterapeuta;24;6;2;4;37274
2020-05-08;Salamanca;Todos;Personal en formación;126;34;11;23;37274
2020-05-08;Segovia;Todos;Celador;172;42;15;27;40004
2020-05-08;Segovia;Todos;Enfermero/a;599;176;77;99;40004
2020-05-08;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-08;Segovia;Todos;Personal en formación;71;22;9;13;40004
2020-05-08;Segovia;Todos;Servicios de apoyo no sanitario;31;11;2;9;40004
2020-05-08;Soria;Todos;Administrativo;103;21;6;15;42173
2020-05-08;Soria;Todos;Celador;105;15;2;13;42173
2020-05-08;Soria;Todos;Otros sanitarios;14;3;3;0;42173
2020-05-08;Soria;Todos;Personal en formación;33;3;2;1;42173
2020-05-08;Soria;Todos;Servicios de apoyo no sanitario;71;7;2;5;42173
2020-05-08;Soria;Todos;Técnicos sanitarios;57;12;4;8;42173
2020-05-08;Valladolid;Todos;Auxiliares sanitarios;335;63;22;41;47186
2020-05-08;Valladolid;Todos;Enfermero/a;1020;152;39;113;47186
2020-05-08;Valladolid;Todos;Fisioterapeuta;40;4;2;2;47186
2020-05-08;Valladolid;Todos;Técnicos sanitarios;88;12;4;8;47186
2020-05-08;Zamora;Todos;Administrativo;58;6;1;5;49275
2020-05-08;Zamora;Todos;Celador;63;6;1;5;49275
2020-05-08;Zamora;Todos;Médicos;310;24;13;11;49275
2020-05-08;Zamora;Todos;Personal en formación;23;0;0;0;49275
2020-05-08;Zamora;Todos;Técnicos sanitarios;13;1;0;1;49275
2020-05-09;Ávila;Todos;Administrativo;35;18;13;5;5019
2020-05-09;Ávila;Todos;Celador;106;14;7;7;5019
2020-05-09;Ávila;Todos;Otros sanitarios;10;6;4;2;5019
2020-05-09;Burgos;Todos;Celador;79;21;3;18;9059
2020-05-09;Burgos;Todos;Personal en formación;49;6;1;5;9059
2020-05-09;León;Todos;Administrativo;71;16;1;15;24089
2020-05-09;León;Todos;Enfermero/a;761;147;26;121;24089
2020-05-09;León;Todos;Servicios de apoyo no sanitario;28;3;0;3;24089
2020-05-09;Palencia;Todos;Administrativo;18;9;1;8;34120
2020-05-09;Palencia;Todos;Celador;32;14;2;12;34120
2020-05-09;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-05-09;Palencia;Todos;Otros;3;1;1;0;34120
2020-05-09;Palencia;Todos;Técnicos sanitarios;10;3;0;3;34120
2020-05-09;Salamanca;Todos;Auxiliares sanitarios;245;86;21;65;37274
2020-05-09;Salamanca;Todos;Médicos;364;143;21;122;37274
2020-05-09;Salamanca;Todos;Servicios de apoyo no sanitario;39;14;3;11;37274
2020-05-09;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-09;Segovia;Todos;Servicios de apoyo no sanitario;24;11;1;10;40004
2020-05-09;Soria;Todos;Médicos;107;66;7;59;42173
2020-05-09;Soria;Todos;Técnicos sanitarios;14;10;0;10;42173
2020-05-09;Valladolid;Todos;Celador;106;26;7;19;47186
2020-05-09;Valladolid;Todos;Enfermero/a;841;169;23;146;47186
2020-05-09;Valladolid;Todos;Fisioterapeuta;20;4;0;4;47186
2020-05-09;Valladolid;Todos;Médicos;599;125;10;115;47186
2020-05-09;Valladolid;Todos;Otros sanitarios;18;4;0;4;47186
2020-05-09;Valladolid;Todos;Técnicos sanitarios;84;13;0;13;47186
2020-05-09;Zamora;Todos;Administrativo;14;7;0;7;49275
2020-05-09;Zamora;Todos;Auxiliares sanitarios;39;13;2;11;49275
2020-05-09;Zamora;Todos;Médicos;105;24;1;23;49275
2020-05-09;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-09;Zamora;Todos;Otros sanitarios;3;1;0;1;49275
2020-05-10;Ávila;Todos;Enfermero/a;385;100;61;39;5019
2020-05-10;Ávila;Todos;Otros sanitarios;10;6;4;2;5019
2020-05-10;Burgos;Todos;Administrativo;60;9;0;9;9059
2020-05-10;Burgos;Todos;Fisioterapeuta;9;2;1;1;9059
2020-05-10;Burgos;Todos;Otros sanitarios;15;0;0;0;9059
2020-05-10;Burgos;Todos;Personal en formación;49;6;1;5;9059
2020-05-10;Burgos;Todos;Técnicos sanitarios;65;5;1;4;9059
2020-05-10;León;Todos;Otros;5;0;0;0;24089
2020-05-10;Palencia;Todos;Celador;32;14;2;12;34120
2020-05-10;Palencia;Todos;Médicos;123;32;2;30;34120
2020-05-10;Palencia;Todos;Personal en formación;21;7;1;6;34120
2020-05-10;Salamanca;Todos;Auxiliares sanitarios;245;86;21;65;37274
2020-05-10;Salamanca;Todos;Celador;80;25;5;20;37274
2020-05-10;Salamanca;Todos;Enfermero/a;434;137;29;108;37274
2020-05-10;Salamanca;Todos;Médicos;364;143;21;122;37274
2020-05-10;Segovia;Todos;Auxiliares sanitarios;159;78;2;76;40004
2020-05-10;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-10;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-10;Segovia;Todos;Personal en formación;39;21;1;20;40004
2020-05-10;Segovia;Todos;Servicios de apoyo no sanitario;24;10;1;9;40004
2020-05-10;Soria;Todos;Administrativo;30;20;3;17;42173
2020-05-10;Soria;Todos;Médicos;107;66;7;59;42173
2020-05-10;Valladolid;Todos;Servicios de apoyo no sanitario;70;12;1;11;47186
2020-05-10;Zamora;Todos;Celador;19;7;0;7;49275
2020-05-10;Zamora;Todos;Fisioterapeuta;2;1;0;1;49275
2020-05-10;Zamora;Todos;Médicos;106;24;1;23;49275
2020-05-10;Zamora;Todos;Servicios de apoyo no sanitario;3;0;0;0;49275
2020-05-11;Ávila;Todos;Auxiliares sanitarios;226;56;32;24;5019
2020-05-11;Ávila;Todos;Otros;1;1;0;1;5019
2020-05-11;Ávila;Todos;Técnicos sanitarios;32;12;4;8;5019
2020-05-11;Burgos;Todos;Celador;87;22;2;20;9059
2020-05-11;Burgos;Todos;Enfermero/a;637;101;10;91;9059
2020-05-11;Burgos;Todos;Personal en formación;49;6;1;5;9059
2020-05-11;León;Todos;Auxiliares sanitarios;416;74;15;59;24089
2020-05-11;León;Todos;Celador;138;23;6;17;24089
2020-05-11;León;Todos;Enfermero/a;767;147;25;122;24089
2020-05-11;León;Todos;Fisioterapeuta;19;2;1;1;24089
2020-05-11;León;Todos;Médicos;499;98;6;92;24089
2020-05-11;Palencia;Todos;Celador;32;14;2;12;34120
2020-05-11;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-05-11;Palencia;Todos;Otros;3;1;1;0;34120
2020-05-11;Salamanca;Todos;Auxiliares sanitarios;248;86;20;66;37274
2020-05-11;Salamanca;Todos;Enfermero/a;439;137;28;109;37274
2020-05-11;Salamanca;Todos;Médicos;367;143;19;124;37274
2020-05-11;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-11;Segovia;Todos;Enfermero/a;327;163;5;158;40004
2020-05-11;Segovia;Todos;Otros sanitarios;5;3;1;2;40004
2020-05-11;Segovia;Todos;Personal en formación;41;21;1;20;40004
2020-05-11;Soria;Todos;Otros;0;0;0;0;42173
2020-05-11;Soria;Todos;Otros sanitarios;4;2;0;2;42173
2020-05-11;Soria;Todos;Personal en formación;9;2;1;1;42173
2020-05-11;Soria;Todos;Servicios de apoyo no sanitario;11;8;0;8;42173
2020-05-11;Soria;Todos;Técnicos sanitarios;14;10;0;10;42173
2020-05-11;Valladolid;Todos;Auxiliares sanitarios;390;68;16;52;47186
2020-05-11;Valladolid;Todos;Otros sanitarios;18;4;0;4;47186
2020-05-11;Zamora;Todos;Auxiliares sanitarios;42;14;2;12;49275
2020-05-11;Zamora;Todos;Celador;19;7;0;7;49275
2020-05-12;Ávila;Todos;Administrativo;35;18;13;5;5019
2020-05-12;Ávila;Todos;Auxiliares sanitarios;226;55;30;25;5019
2020-05-12;Ávila;Todos;Enfermero/a;389;102;60;42;5019
2020-05-12;Ávila;Todos;Otros sanitarios;10;6;3;3;5019
2020-05-12;Ávila;Todos;Personal en formación;27;4;3;1;5019
2020-05-12;Ávila;Todos;Servicios de apoyo no sanitario;29;11;6;5;5019
2020-05-12;Burgos;Todos;Administrativo;62;10;0;10;9059
2020-05-12;Burgos;Todos;Celador;88;22;2;20;9059
2020-05-12;Burgos;Todos;Enfermero/a;647;106;8;98;9059
2020-05-12;Burgos;Todos;Fisioterapeuta;9;2;1;1;9059
2020-05-12;Burgos;Todos;Técnicos sanitarios;72;7;0;7;9059
2020-05-12;León;Todos;Médicos;508;98;4;94;24089
2020-05-12;León;Todos;Servicios de apoyo no sanitario;32;4;1;3;24089
2020-05-12;Palencia;Todos;Auxiliares sanitarios;86;20;3;17;34120
2020-05-12;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-05-12;Palencia;Todos;Otros;3;1;1;0;34120
2020-05-12;Palencia;Todos;Otros sanitarios;6;2;0;2;34120
2020-05-12;Palencia;Todos;Personal en formación;21;7;1;6;34120
2020-05-12;Salamanca;Todos;Administrativo;67;23;7;16;37274
2020-05-12;Salamanca;Todos;Técnicos sanitarios;42;17;1;16;37274
2020-05-12;Segovia;Todos;Celador;75;40;1;39;40004
2020-05-12;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-12;Segovia;Todos;Otros sanitarios;5;3;1;2;40004
2020-05-12;Segovia;Todos;Servicios de apoyo no sanitario;24;12;1;11;40004
2020-05-12;Soria;Todos;Médicos;109;67;7;60;42173
2020-05-12;Soria;Todos;Otros;0;0;0;0;42173
2020-05-12;Valladolid;Todos;Administrativo;148;33;3;30;47186
2020-05-12;Valladolid;Todos;Fisioterapeuta;20;4;0;4;47186
2020-05-12;Valladolid;Todos;Médicos;610;125;9;116;47186
2020-05-12;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-12;Valladolid;Todos;Otros sanitarios;18;4;0;4;47186
2020-05-12;Zamora;Todos;Administrativo;17;8;0;8;49275
2020-05-12;Zamora;Todos;Técnicos sanitarios;8;1;0;1;49275
2020-05-13;Ávila;Todos;Celador;110;9;6;3;5019
2020-05-13;Ávila;Todos;Servicios de apoyo no sanitario;29;8;6;2;5019
2020-05-13;Ávila;Todos;Técnicos sanitarios;32;5;4;1;5019
2020-05-13;Burgos;Todos;Enfermero/a;657;80;8;72;9059
2020-05-13;León;Todos;Administrativo;124;8;1;7;24089
2020-05-13;León;Todos;Celador;183;16;4;12;24089
2020-05-13;León;Todos;Médicos;517;78;3;75;24089
2020-05-13;León;Todos;Personal en formación;127;15;2;13;24089
2020-05-13;León;Todos;Técnicos sanitarios;50;6;1;5;24089
2020-05-13;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-05-13;Palencia;Todos;Servicios de apoyo no sanitario;11;3;0;3;34120
2020-05-13;Salamanca;Todos;Administrativo;68;20;7;13;37274
2020-05-13;Salamanca;Todos;Auxiliares sanitarios;254;79;19;60;37274
2020-05-13;Salamanca;Todos;Enfermero/a;443;118;25;93;37274
2020-05-13;Salamanca;Todos;Otros;4;2;1;1;37274
2020-05-13;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-13;Salamanca;Todos;Servicios de apoyo no sanitario;42;12;3;9;37274
2020-05-13;Salamanca;Todos;Técnicos sanitarios;42;16;1;15;37274
2020-05-13;Segovia;Todos;Auxiliares sanitarios;164;49;1;48;40004
2020-05-13;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-13;Segovia;Todos;Médicos;239;75;9;66;40004
2020-05-13;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-13;Segovia;Todos;Servicios de apoyo no sanitario;26;10;1;9;40004
2020-05-13;Soria;Todos;Administrativo;41;14;6;8;42173
2020-05-13;Soria;Todos;Otros;0;0;0;0;42173
2020-05-13;Soria;Todos;Técnicos sanitarios;14;8;0;8;42173
2020-05-13;Valladolid;Todos;Enfermero/a;876;148;19;129;47186
2020-05-13;Valladolid;Todos;Médicos;614;99;9;90;47186
2020-05-13;Zamora;Todos;Administrativo;19;1;0;1;49275
2020-05-13;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-13;Zamora;Todos;Personal en formación;7;0;0;0;49275
2020-05-14;Ávila;Todos;Celador;110;9;6;3;5019
2020-05-14;Ávila;Todos;Médicos;247;67;33;34;5019
2020-05-14;Burgos;Todos;Enfermero/a;663;80;7;73;9059
2020-05-14;Burgos;Todos;Personal en formación;50;5;0;5;9059
2020-05-14;Burgos;Todos;Técnicos sanitarios;76;5;0;5;9059
2020-05-14;León;Todos;Auxiliares sanitarios;497;56;8;48;24089
2020-05-14;Palencia;Todos;Médicos;131;30;3;27;34120
2020-05-14;Palencia;Todos;Otros;3;1;1;0;34120
2020-05-14;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-14;Salamanca;Todos;Celador;89;23;5;18;37274
2020-05-14;Salamanca;Todos;Enfermero/a;448;119;24;95;37274
2020-05-14;Salamanca;Todos;Fisioterapeuta;12;5;1;4;37274
2020-05-14;Salamanca;Todos;Personal en formación;87;24;7;17;37274
2020-05-14;Segovia;Todos;Celador;82;21;1;20;40004
2020-05-14;Segovia;Todos;Enfermero/a;333;122;4;118;40004
2020-05-14;Segovia;Todos;Técnicos sanitarios;33;13;0;13;40004
2020-05-14;Soria;Todos;Celador;25;9;0;9;42173
2020-05-14;Soria;Todos;Enfermero/a;161;64;11;53;42173
2020-05-14;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-14;Soria;Todos;Otros;0;0;0;0;42173
2020-05-14;Soria;Todos;Servicios de apoyo no sanitario;12;2;0;2;42173
2020-05-14;Soria;Todos;Técnicos sanitarios;14;8;0;8;42173
2020-05-14;Valladolid;Todos;Enfermero/a;883;148;15;133;47186
2020-05-14;Valladolid;Todos;Fisioterapeuta;23;3;0;3;47186
2020-05-14;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-14;Valladolid;Todos;Personal en formación;134;22;1;21;47186
2020-05-14;Valladolid;Todos;Técnicos sanitarios;91;9;0;9;47186
2020-05-14;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-15;Ávila;Todos;Auxiliares sanitarios;227;41;30;11;5019
2020-05-15;Ávila;Todos;Celador;110;9;6;3;5019
2020-05-15;Ávila;Todos;Otros;2;1;0;1;5019
2020-05-15;Ávila;Todos;Servicios de apoyo no sanitario;29;8;6;2;5019
2020-05-15;Burgos;Todos;Enfermero/a;669;81;8;73;9059
2020-05-15;Burgos;Todos;Médicos;380;56;6;50;9059
2020-05-15;Burgos;Todos;Personal en formación;51;5;0;5;9059
2020-05-15;León;Todos;Fisioterapeuta;21;2;0;2;24089
2020-05-15;León;Todos;Otros;6;0;0;0;24089
2020-05-15;León;Todos;Personal en formación;127;15;2;13;24089
2020-05-15;Palencia;Todos;Celador;36;13;3;10;34120
2020-05-15;Palencia;Todos;Enfermero/a;152;41;4;37;34120
2020-05-15;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-04-05;Ávila;Todos;Médicos;139;63;60;3;5019
2020-04-05;Ávila;Todos;Otros sanitarios;8;5;5;0;5019
2020-04-05;Burgos;Todos;Administrativo;16;5;5;0;9059
2020-04-05;Burgos;Todos;Otros sanitarios;2;0;0;0;9059
2020-04-05;Burgos;Todos;Personal en formación;15;4;3;1;9059
2020-04-05;Burgos;Todos;Servicios de apoyo no sanitario;3;1;0;1;9059
2020-04-05;Burgos;Todos;Técnicos sanitarios;10;4;2;2;9059
2020-04-05;León;Todos;Técnicos sanitarios;14;6;5;1;24089
2020-04-05;Palencia;Todos;Administrativo;7;3;3;0;34120
2020-04-05;Palencia;Todos;Auxiliares sanitarios;25;8;7;1;34120
2020-04-05;Palencia;Todos;Celador;15;9;8;1;34120
2020-04-05;Palencia;Todos;Servicios de apoyo no sanitario;3;2;2;0;34120
2020-04-05;Palencia;Todos;Técnicos sanitarios;2;1;1;0;34120
2020-04-05;Salamanca;Todos;Administrativo;27;13;12;1;37274
2020-04-05;Salamanca;Todos;Auxiliares sanitarios;109;46;45;1;37274
2020-04-05;Salamanca;Todos;Médicos;257;98;77;21;37274
2020-04-05;Salamanca;Todos;Otros;1;1;1;0;37274
2020-04-05;Salamanca;Todos;Otros sanitarios;4;3;3;0;37274
2020-04-05;Salamanca;Todos;Servicios de apoyo no sanitario;22;11;9;2;37274
2020-04-05;Segovia;Todos;Auxiliares sanitarios;72;37;37;0;40004
2020-04-05;Segovia;Todos;Fisioterapeuta;2;1;1;0;40004
2020-04-05;Segovia;Todos;Otros sanitarios;2;1;1;0;40004
2020-04-05;Soria;Todos;Administrativo;17;11;11;0;42173
2020-04-05;Soria;Todos;Auxiliares sanitarios;37;20;20;0;42173
2020-04-05;Soria;Todos;Enfermero/a;89;54;42;12;42173
2020-04-05;Soria;Todos;Fisioterapeuta;2;1;1;0;42173
2020-04-05;Soria;Todos;Personal en formación;7;2;1;1;42173
2020-04-05;Soria;Todos;Técnicos sanitarios;11;9;6;3;42173
2020-04-05;Valladolid;Todos;Administrativo;47;17;17;0;47186
2020-04-05;Valladolid;Todos;Celador;36;13;12;1;47186
2020-04-05;Valladolid;Todos;Médicos;329;81;73;8;47186
2020-04-05;Valladolid;Todos;Otros sanitarios;8;2;2;0;47186
2020-04-05;Zamora;Todos;Auxiliares sanitarios;10;2;2;0;49275
2020-04-05;Zamora;Todos;Personal en formación;1;0;0;0;49275
2020-04-06;Ávila;Todos;Administrativo;16;13;13;0;5019
2020-04-06;Ávila;Todos;Auxiliares sanitarios;72;33;33;0;5019
2020-04-06;Ávila;Todos;Celador;16;5;5;0;5019
2020-04-06;Ávila;Todos;Servicios de apoyo no sanitario;18;8;8;0;5019
2020-04-06;Burgos;Todos;Administrativo;17;6;6;0;9059
2020-04-06;Burgos;Todos;Auxiliares sanitarios;91;29;26;3;9059
2020-04-06;Burgos;Todos;Fisioterapeuta;3;1;0;1;9059
2020-04-06;Burgos;Todos;Médicos;160;42;27;15;9059
2020-04-06;Burgos;Todos;Técnicos sanitarios;11;4;2;2;9059
2020-04-06;León;Todos;Enfermero/a;236;87;73;14;24089
2020-04-06;León;Todos;Otros;1;0;0;0;24089
2020-04-06;Palencia;Todos;Auxiliares sanitarios;25;8;7;1;34120
2020-04-06;Palencia;Todos;Celador;15;9;8;1;34120
2020-04-06;Palencia;Todos;Médicos;75;18;13;5;34120
2020-04-06;Palencia;Todos;Otros;1;0;0;0;34120
2020-04-06;Palencia;Todos;Personal en formación;16;6;6;0;34120
2020-04-06;Salamanca;Todos;Otros sanitarios;4;3;3;0;37274
2020-04-06;Salamanca;Todos;Servicios de apoyo no sanitario;22;11;9;2;37274
2020-04-06;Segovia;Todos;Fisioterapeuta;2;1;1;0;40004
2020-04-06;Segovia;Todos;Personal en formación;18;9;8;1;40004
2020-04-06;Segovia;Todos;Servicios de apoyo no sanitario;13;9;9;0;40004
2020-04-06;Soria;Todos;Auxiliares sanitarios;37;20;20;0;42173
2020-04-06;Soria;Todos;Otros sanitarios;2;1;1;0;42173
2020-04-06;Soria;Todos;Personal en formación;7;2;1;1;42173
2020-04-06;Soria;Todos;Técnicos sanitarios;11;9;6;3;42173
2020-04-06;Valladolid;Todos;Celador;42;16;15;1;47186
2020-04-06;Valladolid;Todos;Otros;0;0;0;0;47186
2020-04-06;Zamora;Todos;Celador;6;2;2;0;49275
2020-04-07;Ávila;Todos;Auxiliares sanitarios;72;33;33;0;5019
2020-04-07;Ávila;Todos;Celador;17;5;5;0;5019
2020-04-07;Ávila;Todos;Médicos;142;64;61;3;5019
2020-04-07;Ávila;Todos;Otros sanitarios;8;5;5;0;5019
2020-04-07;Ávila;Todos;Servicios de apoyo no sanitario;18;8;8;0;5019
2020-04-07;Burgos;Todos;Enfermero/a;189;56;43;13;9059
2020-04-07;Burgos;Todos;Médicos;165;42;24;18;9059
2020-04-07;Burgos;Todos;Otros sanitarios;3;0;0;0;9059
2020-04-07;León;Todos;Auxiliares sanitarios;83;30;27;3;24089
2020-04-07;León;Todos;Otros sanitarios;8;2;2;0;24089
2020-04-07;Palencia;Todos;Administrativo;7;3;3;0;34120
2020-04-07;Palencia;Todos;Otros;1;0;0;0;34120
2020-04-07;Salamanca;Todos;Celador;43;14;14;0;37274
2020-04-07;Salamanca;Todos;Médicos;264;99;74;25;37274
2020-04-07;Salamanca;Todos;Otros;2;1;1;0;37274
2020-04-07;Segovia;Todos;Administrativo;33;16;15;1;40004
2020-04-07;Segovia;Todos;Auxiliares sanitarios;76;41;40;1;40004
2020-04-07;Segovia;Todos;Fisioterapeuta;3;1;0;1;40004
2020-04-07;Segovia;Todos;Médicos;157;69;53;16;40004
2020-04-07;Segovia;Todos;Otros;0;0;0;0;40004
2020-04-07;Soria;Todos;Otros;0;0;0;0;42173
2020-04-07;Soria;Todos;Personal en formación;7;2;1;1;42173
2020-04-07;Valladolid;Todos;Auxiliares sanitarios;115;35;33;2;47186
2020-04-07;Valladolid;Todos;Enfermero/a;357;107;100;7;47186
