fecha;hospital;provincia;nuevos_hospitalizados_planta;hospitalizados_planta;nuevos_hospitalizados_uci;hospitalizados_uci;nuevas_altas;altas;nuevos_fallecimientos;fallecimientos;codigo_ine;posicion
2020-04-22;Complejo Asistencial Universitario de Salamanca;Salamanca;16;242;2;32;14;838;2;294;37274;40.833333,-6.0
2020-04-23;Hospital Santos Reyes;Burgos;1;12;0;0;1;97;0;42;9059;42.383333,-3.666667
2020-04-23;Complejo Asistencial Universitario de Salamanca;Salamanca;13;222;2;33;29;867;4;298;37274;40.833333,-6.0
2020-04-24;Complejo Asistencial de Segovia;Segovia;0;88;0;11;8;713;2;184;40004;41.166667,-4.0
2020-04-24;Complejo Asistencial de Soria;Soria;1;56;0;16;1;319;0;102;42173;41.666667,-2.666667
2020-04-24;Hospital Universitario Río Hortega;Valladolid;4;72;0;36;4;539;4;114;47186;41.583333,-4.666667
2020-04-24;Complejo Asistencial de Zamora;Zamora;3;62;0;12;5;245;1;68;49275;41.75,-6.0
2020-04-25;Complejo Asistencial de Ávila;Ávila;3;52;0;7;15;528;2;121;5019;40.616092,-4.929031
2020-04-25;Complejo Asistencial de Segovia;Segovia;3;91;0;11;17;730;2;186;40004;41.166667,-4.0
2020-04-25;Hospital Universitario Río Hortega;Valladolid;4;62;1;34;14;553;3;117;47186;41.583333,-4.666667
2020-04-26;Complejo Asistencial Universitario de León;León;2;87;0;24;12;1035;3;281;24089;42.666667,-6.0
2020-04-26;Hospital Universitario Río Hortega;Valladolid;4;66;1;34;3;556;2;119;47186;41.583333,-4.666667
2020-04-27;Complejo Asistencial Universitario de León;León;0;85;0;25;10;1045;2;283;24089;42.666667,-6.0
2020-04-28;Hospital El Bierzo;León;1;21;0;7;7;243;2;67;24089;42.666667,-6.0
2020-04-28;Complejo Asistencial Universitario de Palencia;Palencia;9;53;0;14;10;271;2;73;34120;42.432128,-4.520647
2020-04-28;Complejo Asistencial Universitario de Salamanca;Salamanca;8;182;0;32;20;964;3;316;37274;40.833333,-6.0
2020-04-29;Complejo Asistencial Universitario de Burgos;Burgos;8;91;0;25;13;565;1;119;9059;42.383333,-3.666667
2020-04-30;Complejo Asistencial de Soria;Soria;2;51;0;13;6;346;0;110;42173;41.666667,-2.666667
2020-04-30;Hospital Universitario Río Hortega;Valladolid;4;57;0;29;8;582;3;128;47186;41.583333,-4.666667
2020-05-01;Complejo Asistencial de Ávila;Ávila;1;35;0;5;9;563;1;128;5019;40.616092,-4.929031
2020-05-01;Complejo Asistencial Universitario de León;León;6;76;0;22;18;1137;2;295;24089;42.666667,-6.0
2020-05-01;Complejo Asistencial Universitario de Palencia;Palencia;2;38;0;13;8;289;0;74;34120;42.432128,-4.520647
2020-05-01;Hospital Clínico Universitario de Valladolid;Valladolid;5;89;0;17;15;645;3;167;47186;41.583333,-4.666667
2020-05-01;Hospital de Medina del Campo;Valladolid;1;13;0;0;4;90;0;21;47186;41.583333,-4.666667
2020-05-01;Hospital Universitario Río Hortega;Valladolid;8;38;0;29;21;603;2;130;47186;41.583333,-4.666667
2020-05-02;Complejo Asistencial Universitario de Burgos;Burgos;2;70;1;25;5;592;1;124;9059;42.383333,-3.666667
2020-05-02;Complejo Asistencial Universitario de Salamanca;Salamanca;4;142;0;28;6;1027;2;329;37274;40.833333,-6.0
2020-05-02;Hospital Universitario Río Hortega;Valladolid;4;38;0;29;0;603;1;131;47186;41.583333,-4.666667
2020-05-03;Complejo Asistencial Universitario de Burgos;Burgos;1;67;0;25;3;595;0;124;9059;42.383333,-3.666667
2020-05-03;Complejo Asistencial de Soria;Soria;1;43;0;12;2;355;1;113;42173;41.666667,-2.666667
2020-05-05;Complejo Asistencial Universitario de Burgos;Burgos;1;63;0;24;7;604;0;126;9059;42.383333,-3.666667
2020-05-05;Complejo Asistencial Universitario de León;León;4;82;0;20;23;1184;5;313;24089;42.666667,-6.0
2020-05-05;Hospital Clínico Universitario de Valladolid;Valladolid;5;88;0;11;9;661;0;173;47186;41.583333,-4.666667
2020-05-05;Hospital de Medina del Campo;Valladolid;3;18;0;0;3;94;0;22;47186;41.583333,-4.666667
2020-05-05;Hospital Universitario Río Hortega;Valladolid;10;46;1;26;9;624;2;138;47186;41.583333,-4.666667
2020-05-06;Complejo Asistencial de Ávila;Ávila;0;34;0;7;6;585;0;129;5019;40.616092,-4.929031
2020-05-06;Complejo Asistencial Universitario de Palencia;Palencia;2;31;0;11;3;302;0;76;34120;42.432128,-4.520647
2020-05-06;Complejo Asistencial Universitario de Salamanca;Salamanca;6;111;2;25;11;1075;1;339;37274;40.833333,-6.0
2020-05-07;Hospital Universitario Río Hortega;Valladolid;0;40;0;23;9;651;0;142;47186;41.583333,-4.666667
2020-05-08;Complejo Asistencial de Ávila;Ávila;0;26;0;6;3;596;0;131;5019;40.616092,-4.929031
2020-05-08;Hospital Santiago Apóstol;Burgos;1;10;0;0;0;114;0;32;9059;42.383333,-3.666667
2020-05-09;Complejo Asistencial de Segovia;Segovia;0;57;0;6;5;833;0;198;40004;41.166667,-4.0
2020-05-09;Hospital de Medina del Campo;Valladolid;0;15;0;0;3;105;0;24;47186;41.583333,-4.666667
2020-05-09;Hospital Universitario Río Hortega;Valladolid;5;38;0;19;12;676;2;144;47186;41.583333,-4.666667
2020-05-10;Hospital Santos Reyes;Burgos;0;5;0;0;0;108;0;43;9059;42.383333,-3.666667
2020-05-10;Complejo Asistencial Universitario de Palencia;Palencia;1;23;0;10;0;315;0;80;34120;42.432128,-4.520647
2020-05-10;Complejo Asistencial de Segovia;Segovia;0;54;0;5;4;837;1;199;40004;41.166667,-4.0
2020-05-10;Hospital de Medina del Campo;Valladolid;0;12;0;0;3;108;0;24;47186;41.583333,-4.666667
2020-05-11;Hospital Santiago Apóstol;Burgos;1;9;0;0;0;117;0;32;9059;42.383333,-3.666667
2020-05-11;Complejo Asistencial Universitario de León;León;1;48;0;14;3;1267;1;327;24089;42.666667,-6.0
2020-05-11;Complejo Asistencial Universitario de Salamanca;Salamanca;3;88;0;18;5;1129;2;349;37274;40.833333,-6.0
2020-05-12;Complejo Asistencial Universitario de Burgos;Burgos;1;37;0;18;6;648;0;130;9059;42.383333,-3.666667
2020-05-12;Hospital El Bierzo;León;2;10;0;3;1;272;1;71;24089;42.666667,-6.0
2020-05-12;Complejo Asistencial de Zamora;Zamora;2;31;0;7;2;309;0;83;49275;41.75,-6.0
2020-05-13;Complejo Asistencial Universitario de Burgos;Burgos;0;29;0;16;9;657;0;130;9059;42.383333,-3.666667
2020-05-13;Hospital Santos Reyes;Burgos;0;4;0;0;0;109;0;43;9059;42.383333,-3.666667
2020-05-13;Hospital El Bierzo;León;0;10;0;2;1;273;0;71;24089;42.666667,-6.0
2020-05-13;Complejo Asistencial Universitario de Palencia;Palencia;0;17;0;7;3;322;0;80;34120;42.432128,-4.520647
2020-05-13;Complejo Asistencial de Segovia;Segovia;1;47;0;4;11;850;0;200;40004;41.166667,-4.0
2020-05-13;Hospital Clínico Universitario de Valladolid;Valladolid;2;57;1;11;6;719;0;180;47186;41.583333,-4.666667
2020-05-14;Hospital de Medina del Campo;Valladolid;0;9;0;0;3;113;1;25;47186;41.583333,-4.666667
2020-05-14;Complejo Asistencial de Zamora;Zamora;0;24;0;5;3;317;1;85;49275;41.75,-6.0
2020-05-15;Complejo Asistencial Universitario de Palencia;Palencia;2;17;0;6;2;326;1;81;34120;42.432128,-4.520647
2020-05-15;Complejo Asistencial de Segovia;Segovia;0;45;0;3;4;861;0;200;40004;41.166667,-4.0
2020-05-15;Hospital de Medina del Campo;Valladolid;1;8;0;0;1;114;0;25;47186;41.583333,-4.666667
2020-05-15;Hospital Universitario Río Hortega;Valladolid;2;35;1;16;6;709;2;151;47186;41.583333,-4.666667
2020-05-16;Complejo Asistencial Universitario de Burgos;Burgos;0;30;0;12;2;664;0;130;9059;42.383333,-3.666667
2020-05-16;Hospital El Bierzo;León;0;6;0;1;2;279;0;71;24089;42.666667,-6.0
2020-05-16;Complejo Asistencial Universitario de Salamanca;Salamanca;0;53;1;14;5;1178;1;356;37274;40.833333,-6.0
2020-05-16;Complejo Asistencial de Zamora;Zamora;0;20;0;5;3;322;0;85;49275;41.75,-6.0
2020-05-17;Complejo Asistencial de Soria;Soria;0;21;0;6;0;397;0;119;42173;41.666667,-2.666667
2020-05-18;Hospital Universitario Río Hortega;Valladolid;2;32;0;14;2;720;2;155;47186;41.583333,-4.666667
2020-05-18;Complejo Asistencial de Zamora;Zamora;0;21;0;5;0;322;0;85;49275;41.75,-6.0
2020-05-19;Hospital Santiago Apóstol;Burgos;0;0;0;0;2;128;0;33;9059;42.383333,-3.666667
2020-05-20;Complejo Asistencial de Ávila;Ávila;1;18;0;5;1;628;0;133;5019;40.616092,-4.929031
2020-05-20;Hospital El Bierzo;León;0;6;0;1;0;280;0;72;24089;42.666667,-6.0
2020-05-21;Complejo Asistencial Universitario de Palencia;Palencia;1;13;0;3;2;338;0;83;34120;42.432128,-4.520647
2020-05-22;Hospital Santiago Apóstol;Burgos;0;0;0;0;1;129;0;33;9059;42.383333,-3.666667
2020-05-22;Complejo Asistencial Universitario de Palencia;Palencia;1;14;0;3;0;338;0;83;34120;42.432128,-4.520647
2020-05-23;Complejo Asistencial de Ávila;Ávila;0;7;0;3;3;637;1;135;5019;40.616092,-4.929031
2020-05-23;Hospital El Bierzo;León;0;1;0;1;1;285;0;72;24089;42.666667,-6.0
2020-05-23;Complejo Asistencial de Segovia;Segovia;0;18;0;2;3;884;0;202;40004;41.166667,-4.0
2020-05-23;Hospital de Medina del Campo;Valladolid;0;1;0;0;0;123;0;27;47186;41.583333,-4.666667
2020-05-24;Complejo Asistencial de Ávila;Ávila;0;8;0;3;0;637;0;135;5019;40.616092,-4.929031
2020-05-24;Hospital El Bierzo;León;0;1;0;1;0;285;0;72;24089;42.666667,-6.0
2020-05-25;Complejo Asistencial de Ávila;Ávila;0;8;0;3;1;638;1;136;5019;40.616092,-4.929031
2020-05-25;Hospital Santiago Apóstol;Burgos;0;1;0;0;0;129;0;33;9059;42.383333,-3.666667
2020-05-25;Complejo Asistencial Universitario de Salamanca;Salamanca;0;36;0;10;0;1211;0;361;37274;40.833333,-6.0
2020-05-25;Complejo Asistencial de Segovia;Segovia;1;17;0;3;1;885;1;203;40004;41.166667,-4.0
2020-05-25;Hospital de Medina del Campo;Valladolid;0;0;0;0;1;124;0;27;47186;41.583333,-4.666667
2020-05-26;Complejo Asistencial Universitario de Salamanca;Salamanca;1;33;0;8;4;1215;1;362;37274;40.833333,-6.0
2020-05-27;Complejo Asistencial de Soria;Soria;2;13;0;5;2;405;0;119;42173;41.666667,-2.666667
2020-05-28;Complejo Asistencial de Ávila;Ávila;0;11;0;4;0;644;0;137;5019;40.616092,-4.929031
2020-05-28;Complejo Asistencial Universitario de Palencia;Palencia;0;13;0;2;2;344;0;84;34120;42.432128,-4.520647
2020-05-28;Complejo Asistencial Universitario de Salamanca;Salamanca;1;27;0;6;3;1227;0;363;37274;40.833333,-6.0
2020-05-28;Complejo Asistencial de Soria;Soria;2;16;0;5;0;405;0;119;42173;41.666667,-2.666667
2020-05-28;Hospital de Medina del Campo;Valladolid;1;2;0;0;0;124;0;27;47186;41.583333,-4.666667
2020-05-28;Hospital Universitario Río Hortega;Valladolid;1;25;0;9;1;768;0;159;47186;41.583333,-4.666667
2020-05-29;Hospital de Medina del Campo;Valladolid;0;2;0;0;0;124;0;27;47186;41.583333,-4.666667
2020-05-29;Hospital Universitario Río Hortega;Valladolid;0;24;0;9;0;768;0;159;47186;41.583333,-4.666667
2020-05-30;Complejo Asistencial de Ávila;Ávila;0;10;0;3;3;647;0;137;5019;40.616092,-4.929031
2020-05-30;Hospital Santiago Apóstol;Burgos;0;1;0;0;0;130;0;33;9059;42.383333,-3.666667
2020-05-30;Hospital Santos Reyes;Burgos;0;2;0;0;1;115;0;43;9059;42.383333,-3.666667
2020-05-30;Hospital El Bierzo;León;0;1;0;0;0;286;0;72;24089;42.666667,-6.0
2020-05-30;Complejo Asistencial Universitario de Salamanca;Salamanca;0;20;1;7;3;1235;0;363;37274;40.833333,-6.0
2020-05-30;Complejo Asistencial de Soria;Soria;0;10;0;5;0;405;0;119;42173;41.666667,-2.666667
2020-05-30;Hospital de Medina del Campo;Valladolid;0;2;0;0;0;124;0;27;47186;41.583333,-4.666667
2020-05-31;Complejo Asistencial de Ávila;Ávila;0;8;0;3;1;648;1;138;5019;40.616092,-4.929031
2020-05-31;Hospital Santos Reyes;Burgos;0;1;0;0;1;116;0;43;9059;42.383333,-3.666667
2020-05-31;Hospital El Bierzo;León;0;1;0;0;0;286;0;72;24089;42.666667,-6.0
2020-05-31;Complejo Asistencial de Soria;Soria;0;10;0;5;0;405;0;119;42173;41.666667,-2.666667
2020-06-01;Complejo Asistencial Universitario de Burgos;Burgos;0;7;1;7;0;699;0;134;9059;42.383333,-3.666667
2020-06-01;Complejo Asistencial de Segovia;Segovia;0;15;0;2;0;895;0;204;40004;41.166667,-4.0
2020-06-01;Complejo Asistencial de Zamora;Zamora;0;7;0;2;0;343;0;90;49275;41.75,-6.0
2020-06-02;Hospital Santiago Apóstol;Burgos;0;1;0;0;0;130;0;33;9059;42.383333,-3.666667
2020-06-02;Hospital de Medina del Campo;Valladolid;0;1;0;0;1;125;0;27;47186;41.583333,-4.666667
2020-06-03;Complejo Asistencial de Ávila;Ávila;0;7;0;3;3;651;1;139;5019;40.616092,-4.929031
2020-06-03;Hospital Santiago Apóstol;Burgos;2;3;0;0;0;130;0;33;9059;42.383333,-3.666667
2020-06-03;Complejo Asistencial Universitario de León;León;0;6;0;6;0;1439;0;350;24089;42.666667,-6.0
2020-06-03;Hospital El Bierzo;León;0;1;0;0;0;286;0;72;24089;42.666667,-6.0
2020-06-03;Hospital Universitario Río Hortega;Valladolid;1;19;0;7;3;788;1;163;47186;41.583333,-4.666667
2020-06-03;Complejo Asistencial de Zamora;Zamora;0;5;0;2;2;345;0;90;49275;41.75,-6.0
2020-06-04;Hospital Santos Reyes;Burgos;0;0;0;0;0;117;0;43;9059;42.383333,-3.666667
2020-06-04;Complejo Asistencial Universitario de León;León;1;6;0;6;0;1439;1;351;24089;42.666667,-6.0
2020-06-04;Hospital El Bierzo;León;1;1;0;0;1;287;0;72;24089;42.666667,-6.0
2020-06-04;Complejo Asistencial de Soria;Soria;0;6;0;5;1;411;0;119;42173;41.666667,-2.666667
2020-06-05;Hospital Santiago Apóstol;Burgos;0;4;0;0;0;130;0;33;9059;42.383333,-3.666667
2020-06-05;Hospital El Bierzo;León;0;1;0;0;0;287;0;72;24089;42.666667,-6.0
2020-06-05;Complejo Asistencial Universitario de Salamanca;Salamanca;3;19;0;3;2;1249;1;366;37274;40.833333,-6.0
2020-06-05;Hospital Clínico Universitario de Valladolid;Valladolid;2;25;0;4;2;797;0;191;47186;41.583333,-4.666667
2020-06-05;Hospital de Medina del Campo;Valladolid;0;0;0;0;1;126;0;27;47186;41.583333,-4.666667
2020-06-06;Complejo Asistencial de Ávila;Ávila;0;8;0;3;0;653;0;140;5019;40.616092,-4.929031
2020-06-06;Hospital Santos Reyes;Burgos;0;0;0;0;0;117;0;43;9059;42.383333,-3.666667
2020-06-06;Complejo Asistencial Universitario de Salamanca;Salamanca;1;18;0;3;2;1251;1;367;37274;40.833333,-6.0
2020-06-06;Hospital Clínico Universitario de Valladolid;Valladolid;0;16;0;4;8;805;0;191;47186;41.583333,-4.666667
2020-06-06;Hospital Universitario Río Hortega;Valladolid;1;19;0;7;2;796;1;164;47186;41.583333,-4.666667
2020-06-06;Complejo Asistencial de Zamora;Zamora;0;4;0;1;0;347;0;91;49275;41.75,-6.0
2020-06-07;Complejo Asistencial de Ávila;Ávila;1;9;0;2;0;653;0;140;5019;40.616092,-4.929031
2020-06-07;Hospital Santiago Apóstol;Burgos;0;2;0;0;0;131;0;33;9059;42.383333,-3.666667
2020-06-07;Complejo Asistencial Universitario de León;León;0;5;0;6;0;1445;0;351;24089;42.666667,-6.0
2020-06-07;Complejo Asistencial Universitario de Palencia;Palencia;1;7;0;2;0;355;0;85;34120;42.432128,-4.520647
2020-06-08;Complejo Asistencial Universitario de León;León;0;5;0;6;0;1445;0;351;24089;42.666667,-6.0
2020-06-08;Complejo Asistencial Universitario de Salamanca;Salamanca;1;15;0;2;2;1255;0;368;37274;40.833333,-6.0
2020-06-08;Hospital Universitario Río Hortega;Valladolid;1;19;0;6;0;796;0;164;47186;41.583333,-4.666667
2020-06-09;Complejo Asistencial de Ávila;Ávila;0;11;0;2;0;653;0;140;5019;40.616092,-4.929031
2020-06-09;Complejo Asistencial Universitario de Burgos;Burgos;0;7;0;3;1;705;0;136;9059;42.383333,-3.666667
2020-06-09;Complejo Asistencial Universitario de Salamanca;Salamanca;3;15;0;1;3;1258;0;368;37274;40.833333,-6.0
2020-06-09;Hospital Clínico Universitario de Valladolid;Valladolid;0;16;0;4;0;806;0;192;47186;41.583333,-4.666667
2020-06-09;Hospital de Medina del Campo;Valladolid;1;1;0;0;0;126;0;27;47186;41.583333,-4.666667
2020-06-09;Complejo Asistencial de Zamora;Zamora;1;3;0;1;0;349;0;92;49275;41.75,-6.0
2020-06-10;Complejo Asistencial Universitario de Burgos;Burgos;1;9;0;2;1;706;1;137;9059;42.383333,-3.666667
2020-06-10;Hospital El Bierzo;León;0;1;0;0;0;287;0;72;24089;42.666667,-6.0
2020-06-10;Complejo Asistencial Universitario de Palencia;Palencia;3;10;0;2;0;358;0;86;34120;42.432128,-4.520647
2020-06-10;Complejo Asistencial Universitario de Salamanca;Salamanca;1;15;0;1;2;1260;0;368;37274;40.833333,-6.0
2020-06-10;Complejo Asistencial de Segovia;Segovia;0;6;0;1;0;907;0;205;40004;41.166667,-4.0
2020-06-10;Hospital Clínico Universitario de Valladolid;Valladolid;1;15;0;4;2;808;0;192;47186;41.583333,-4.666667
2020-06-10;Hospital Universitario Río Hortega;Valladolid;0;13;0;4;7;807;0;166;47186;41.583333,-4.666667
2020-06-10;Complejo Asistencial de Zamora;Zamora;0;3;0;1;0;349;0;92;49275;41.75,-6.0
2020-06-11;Complejo Asistencial de Ávila;Ávila;1;12;0;1;1;655;1;141;5019;40.616092,-4.929031
2020-06-11;Hospital Santiago Apóstol;Burgos;0;1;0;0;0;132;0;34;9059;42.383333,-3.666667
2020-06-11;Hospital Clínico Universitario de Valladolid;Valladolid;2;17;0;3;1;809;0;192;47186;41.583333,-4.666667
2020-06-12;Hospital El Bierzo;León;1;1;0;0;1;288;0;72;24089;42.666667,-6.0
2020-06-12;Complejo Asistencial Universitario de Palencia;Palencia;1;6;0;1;4;364;0;86;34120;42.432128,-4.520647
2020-06-12;Complejo Asistencial de Soria;Soria;1;7;0;2;1;419;0;121;42173;41.666667,-2.666667
2020-06-12;Complejo Asistencial de Zamora;Zamora;0;3;0;1;0;349;0;92;49275;41.75,-6.0
2020-04-23;Complejo Asistencial de Ávila;Ávila;7;64;0;7;18;508;4;118;5019;40.616092,-4.929031
2020-04-23;Complejo Asistencial Universitario de Palencia;Palencia;3;51;0;18;13;248;3;66;34120;42.432128,-4.520647
2020-04-24;Hospital Santiago Apóstol;Burgos;1;16;0;0;0;90;0;24;9059;42.383333,-3.666667
2020-04-24;Hospital Santos Reyes;Burgos;0;10;0;0;2;99;0;42;9059;42.383333,-3.666667
2020-04-24;Complejo Asistencial Universitario de León;León;5;111;0;26;12;986;3;272;24089;42.666667,-6.0
2020-04-26;Complejo Asistencial Universitario de Burgos;Burgos;2;98;0;29;3;537;0;114;9059;42.383333,-3.666667
2020-04-26;Hospital Santiago Apóstol;Burgos;2;19;0;0;0;90;0;24;9059;42.383333,-3.666667
2020-04-26;Complejo Asistencial Universitario de Salamanca;Salamanca;7;191;1;34;12;931;5;312;37274;40.833333,-6.0
2020-04-26;Complejo Asistencial de Zamora;Zamora;2;54;0;11;14;262;4;75;49275;41.75,-6.0
2020-04-27;Hospital Santiago Apóstol;Burgos;2;21;0;0;2;92;2;26;9059;42.383333,-3.666667
2020-04-27;Complejo Asistencial de Segovia;Segovia;0;88;0;8;8;746;4;191;40004;41.166667,-4.0
2020-04-27;Hospital Universitario Río Hortega;Valladolid;1;66;0;34;1;557;1;120;47186;41.583333,-4.666667
2020-04-28;Complejo Asistencial Universitario de Burgos;Burgos;4;96;0;25;12;552;3;118;9059;42.383333,-3.666667
2020-04-28;Complejo Asistencial de Segovia;Segovia;3;82;0;7;9;755;1;192;40004;41.166667,-4.0
2020-04-28;Complejo Asistencial de Soria;Soria;1;56;0;14;6;334;2;109;42173;41.666667,-2.666667
2020-04-28;Complejo Asistencial de Zamora;Zamora;2;48;0;11;6;271;0;75;49275;41.75,-6.0
2020-04-29;Complejo Asistencial de Ávila;Ávila;3;49;0;6;11;548;2;127;5019;40.616092,-4.929031
2020-04-29;Hospital Universitario Río Hortega;Valladolid;5;61;0;33;9;574;2;125;47186;41.583333,-4.666667
2020-04-30;Hospital Santiago Apóstol;Burgos;1;17;0;0;4;100;1;28;9059;42.383333,-3.666667
2020-04-30;Hospital Santos Reyes;Burgos;1;6;0;0;0;106;0;42;9059;42.383333,-3.666667
2020-04-30;Complejo Asistencial de Zamora;Zamora;3;45;0;9;10;283;2;77;49275;41.75,-6.0
2020-05-01;Complejo Asistencial Universitario de Burgos;Burgos;2;74;0;24;16;587;3;123;9059;42.383333,-3.666667
2020-05-03;Hospital El Bierzo;León;0;18;0;5;0;255;0;68;24089;42.666667,-6.0
2020-05-04;Complejo Asistencial Universitario de Palencia;Palencia;1;39;0;13;1;291;0;74;34120;42.432128,-4.520647
2020-05-05;Hospital El Bierzo;León;0;10;0;5;3;260;0;69;24089;42.666667,-6.0
2020-05-05;Complejo Asistencial Universitario de Palencia;Palencia;0;31;0;12;8;299;2;76;34120;42.432128,-4.520647
2020-05-06;Complejo Asistencial Universitario de León;León;4;74;0;18;20;1204;6;319;24089;42.666667,-6.0
2020-05-07;Hospital El Bierzo;León;0;10;0;4;3;266;1;70;24089;42.666667,-6.0
2020-05-07;Complejo Asistencial Universitario de Palencia;Palencia;1;31;0;11;1;303;1;77;34120;42.432128,-4.520647
2020-05-07;Hospital Clínico Universitario de Valladolid;Valladolid;1;73;0;11;9;681;1;176;47186;41.583333,-4.666667
2020-05-07;Hospital de Medina del Campo;Valladolid;3;13;0;0;3;99;1;23;47186;41.583333,-4.666667
2020-05-09;Complejo Asistencial de Ávila;Ávila;0;25;0;6;6;602;0;131;5019;40.616092,-4.929031
2020-05-09;Hospital Santiago Apóstol;Burgos;1;8;0;0;3;117;0;32;9059;42.383333,-3.666667
2020-05-09;Hospital Santos Reyes;Burgos;0;5;0;0;0;108;0;43;9059;42.383333,-3.666667
2020-05-09;Complejo Asistencial Universitario de León;León;3;54;0;15;23;1258;1;322;24089;42.666667,-6.0
2020-05-09;Complejo Asistencial Universitario de Salamanca;Salamanca;11;101;0;19;17;1119;2;346;37274;40.833333,-6.0
2020-05-09;Complejo Asistencial de Soria;Soria;0;29;0;8;11;380;1;118;42173;41.666667,-2.666667
2020-05-10;Complejo Asistencial Universitario de Burgos;Burgos;0;40;0;18;1;642;1;130;9059;42.383333,-3.666667
2020-05-10;Hospital El Bierzo;León;1;7;0;4;1;271;0;70;24089;42.666667,-6.0
2020-05-10;Hospital Clínico Universitario de Valladolid;Valladolid;4;63;0;12;2;701;1;179;47186;41.583333,-4.666667
2020-05-11;Hospital El Bierzo;León;0;8;0;4;0;271;0;70;24089;42.666667,-6.0
2020-05-11;Hospital Clínico Universitario de Valladolid;Valladolid;1;59;0;12;5;706;1;180;47186;41.583333,-4.666667
2020-05-12;Hospital Santiago Apóstol;Burgos;0;7;0;0;2;119;0;32;9059;42.383333,-3.666667
2020-05-12;Complejo Asistencial Universitario de León;León;0;36;0;14;12;1279;0;327;24089;42.666667,-6.0
2020-05-14;Hospital Santos Reyes;Burgos;1;4;0;0;1;110;0;43;9059;42.383333,-3.666667
2020-05-14;Hospital El Bierzo;León;1;10;0;2;1;274;0;71;24089;42.666667,-6.0
2020-05-14;Complejo Asistencial de Segovia;Segovia;0;42;0;3;7;857;0;200;40004;41.166667,-4.0
2020-05-15;Complejo Asistencial de Ávila;Ávila;1;20;0;6;5;618;1;133;5019;40.616092,-4.929031
2020-05-15;Complejo Asistencial Universitario de Salamanca;Salamanca;0;59;0;13;6;1173;1;355;37274;40.833333,-6.0
2020-05-16;Hospital Santiago Apóstol;Burgos;1;3;0;0;1;125;0;32;9059;42.383333,-3.666667
2020-05-16;Hospital Santos Reyes;Burgos;0;3;0;0;0;111;0;43;9059;42.383333,-3.666667
2020-05-16;Complejo Asistencial Universitario de León;León;2;30;0;12;29;1346;1;334;24089;42.666667,-6.0
2020-05-17;Complejo Asistencial de Ávila;Ávila;0;15;0;5;0;623;0;133;5019;40.616092,-4.929031
2020-05-17;Hospital Universitario Río Hortega;Valladolid;1;32;0;16;0;718;0;153;47186;41.583333,-4.666667
2020-05-18;Hospital El Bierzo;León;0;5;0;1;1;280;1;72;24089;42.666667,-6.0
2020-05-19;Hospital Santos Reyes;Burgos;0;3;0;0;0;111;0;43;9059;42.383333,-3.666667
2020-05-19;Complejo Asistencial Universitario de León;León;0;26;0;11;5;1357;1;338;24089;42.666667,-6.0
2020-05-19;Hospital Clínico Universitario de Valladolid;Valladolid;1;49;0;7;4;752;1;186;47186;41.583333,-4.666667
2020-05-20;Hospital Santos Reyes;Burgos;0;3;0;0;0;111;0;43;9059;42.383333,-3.666667
2020-05-20;Complejo Asistencial Universitario de León;León;1;20;0;10;13;1370;1;339;24089;42.666667,-6.0
2020-05-20;Complejo Asistencial Universitario de Salamanca;Salamanca;0;44;0;12;3;1190;0;358;37274;40.833333,-6.0
2020-05-20;Hospital de Medina del Campo;Valladolid;0;4;0;0;2;119;1;27;47186;41.583333,-4.666667
2020-05-21;Complejo Asistencial de Zamora;Zamora;1;19;0;4;1;326;0;85;49275;41.75,-6.0
2020-05-22;Hospital Santos Reyes;Burgos;0;2;0;0;1;112;0;43;9059;42.383333,-3.666667
2020-05-22;Complejo Asistencial Universitario de León;León;0;18;0;9;4;1386;1;342;24089;42.666667,-6.0
2020-05-22;Complejo Asistencial de Soria;Soria;2;22;0;6;1;401;0;119;42173;41.666667,-2.666667
2020-05-22;Hospital de Medina del Campo;Valladolid;0;1;0;0;1;123;0;27;47186;41.583333,-4.666667
2020-05-23;Hospital Santiago Apóstol;Burgos;1;1;0;0;0;129;0;33;9059;42.383333,-3.666667
2020-05-24;Hospital Santos Reyes;Burgos;1;3;0;0;0;112;0;43;9059;42.383333,-3.666667
2020-05-24;Complejo Asistencial Universitario de Palencia;Palencia;3;16;0;3;0;339;0;83;34120;42.432128,-4.520647
2020-05-24;Complejo Asistencial de Segovia;Segovia;0;17;0;2;0;884;0;202;40004;41.166667,-4.0
2020-05-24;Complejo Asistencial de Soria;Soria;1;22;0;6;0;402;0;119;42173;41.666667,-2.666667
2020-05-24;Hospital Clínico Universitario de Valladolid;Valladolid;0;44;0;11;0;764;0;188;47186;41.583333,-4.666667
2020-05-25;Complejo Asistencial de Zamora;Zamora;0;12;0;2;0;333;0;85;49275;41.75,-6.0
2020-05-26;Complejo Asistencial Universitario de León;León;1;11;0;8;5;1404;1;346;24089;42.666667,-6.0
2020-05-26;Complejo Asistencial Universitario de Palencia;Palencia;1;15;0;2;1;342;0;84;34120;42.432128,-4.520647
2020-05-27;Complejo Asistencial Universitario de Salamanca;Salamanca;1;27;0;6;9;1224;1;363;37274;40.833333,-6.0
2020-05-27;Complejo Asistencial de Segovia;Segovia;0;14;0;2;5;892;0;203;40004;41.166667,-4.0
2020-05-27;Hospital Universitario Río Hortega;Valladolid;1;24;0;9;7;767;0;159;47186;41.583333,-4.666667
